ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
3303,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,11,154,64

3304,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/trace.axd,404,Not Found,26,260,3357

3305,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/trace.axd,400,Bad Request,15,154,64

3306,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,16,260,3357

3307,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback/.htaccess,400,Bad Request,28,154,64

3308,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,45,154,64

3309,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/.htaccess,404,Not Found,46,260,3357

3310,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/.htaccess,400,Bad Request,17,154,64

3311,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback/.env,400,Bad Request,14,154,64

3312,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,22,260,3357

3313,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/.env,404,Not Found,23,260,3357

3314,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,23,154,64

3315,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/.env,400,Bad Request,29,154,64

3316,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/lfm.php,404,Not Found,40,260,3357

3317,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback/actuator/health,400,Bad Request,48,154,64

3318,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,54,260,3357

3319,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/.idea/WebServers.xml,404,Not Found,50,260,3357

3320,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback/actuator/health,400,Bad Request,33,154,64

3321,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,19,154,64

3322,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/config/databases.yml,404,Not Found,28,260,3357

3323,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/config/database.yml,404,Not Found,17,260,3357

3324,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/.git/config,404,Not Found,29,260,3357

3325,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/.svn/entries,404,Not Found,49,260,3357

3326,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/.svn/wc.db,404,Not Found,33,260,3357

3327,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/CVS/root,404,Not Found,32,260,3357

3328,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/server-status,404,Not Found,41,260,3357

3329,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/core,404,Not Found,23,260,3357

3330,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/sftp-config.json,404,Not Found,30,260,3357

3331,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/WS_FTP.ini,404,Not Found,33,260,3357

3332,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/ws_ftp.ini,404,Not Found,55,260,3357

3333,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:42 EST 2024,GET,http://localhost:3000/WS_FTP.INI,404,Not Found,47,260,3357

3334,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/filezilla.xml,404,Not Found,63,260,3357

3335,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/sitemanager.xml,404,Not Found,53,260,3357

3336,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/FileZilla.xml,404,Not Found,33,260,3357

3337,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/winscp.ini,404,Not Found,37,260,3357

3338,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/WinSCP.ini,404,Not Found,35,260,3357

3339,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/.DS_Store,404,Not Found,22,260,3357

3340,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/.php_cs.cache,404,Not Found,35,260,3357

3341,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/DEADJOE,404,Not Found,21,260,3357

3342,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/sites/default/private/files/backup_migrate/scheduled/test.txt,404,Not Found,41,260,3357

3343,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/app/etc/local.xml,404,Not Found,39,260,3357

3344,Wed Dec 11 19:02:42 EST 2024,Wed Dec 11 19:02:43 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,916,225,91

3345,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/server.key,404,Not Found,32,260,3357

3346,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/privatekey.key,404,Not Found,38,260,3357

3347,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/myserver.key,404,Not Found,12,260,3357

3348,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/key.pem,404,Not Found,10,260,3357

3349,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/id_rsa,404,Not Found,17,260,3357

3350,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/id_dsa,404,Not Found,54,260,3357

3351,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/.ssh/id_rsa,404,Not Found,59,260,3357

3352,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/.ssh/id_dsa,404,Not Found,44,260,3357

3353,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/adminer.php,404,Not Found,74,260,3357

3354,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/vb_test.php,404,Not Found,47,260,3357

3355,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/CHANGELOG.txt,404,Not Found,83,260,3357

3356,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/sites/default/files/.ht.sqlite,404,Not Found,28,260,3357

3357,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/composer.json,404,Not Found,28,260,3357

3358,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/composer.lock,404,Not Found,25,260,3357

3359,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:43 EST 2024,GET,http://localhost:3000/vim_settings.xml,404,Not Found,38,260,3357

3360,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/server-info,404,Not Found,36,260,3357

3361,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/phpinfo.php,404,Not Found,32,260,3357

3362,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/info.php,404,Not Found,31,260,3357

3363,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/i.php,404,Not Found,18,260,3357

3364,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/test.php,404,Not Found,32,260,3357

3365,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/_wpeprivate/config.json,404,Not Found,10,260,3357

3366,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/_framework/blazor.boot.json,404,Not Found,21,260,3357

3367,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/.hg,404,Not Found,34,260,3357

3368,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/.bzr,404,Not Found,33,260,3357

3369,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/._darcs,404,Not Found,41,260,3357

3370,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,GET,http://localhost:3000/BitKeeper,404,Not Found,33,260,3357

3371,Wed Dec 11 19:02:43 EST 2024,Wed Dec 11 19:02:44 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,972,225,91

3372,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:44 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,591,225,91

3373,Wed Dec 11 19:02:44 EST 2024,Wed Dec 11 19:02:45 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,557,225,91

3374,Wed Dec 11 19:02:45 EST 2024,Wed Dec 11 19:02:46 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,562,225,91

3375,Wed Dec 11 19:02:46 EST 2024,Wed Dec 11 19:02:46 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,716,225,91

3376,Wed Dec 11 19:02:46 EST 2024,Wed Dec 11 19:02:47 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,591,225,91

3377,Wed Dec 11 19:02:47 EST 2024,Wed Dec 11 19:02:48 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,651,225,91

3378,Wed Dec 11 19:02:48 EST 2024,Wed Dec 11 19:02:48 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,616,225,91

3379,Wed Dec 11 19:02:48 EST 2024,Wed Dec 11 19:02:49 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,627,225,91

3380,Wed Dec 11 19:02:49 EST 2024,Wed Dec 11 19:02:49 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,620,225,91

3381,Wed Dec 11 19:02:49 EST 2024,Wed Dec 11 19:02:50 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,401,Unauthorized,608,225,91

3382,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,18,260,3357

3383,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback/credentials?callbackUrl=/&csrfToken=5046b8e829c9dfa0d8e63551df7816ec910babb4f44d10558352a01eed8a17d9&json=true&password=unb&username=usuario@unb.br,500,Internal Server Error,20,165,59

3384,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,9,154,64

3385,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,47,260,3357

3386,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,27,154,64

3387,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,47,260,3357

3389,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,37,154,64

3390,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,46,216,80

3391,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,9,216,80

3392,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,10,154,64

3393,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,4,154,64

3394,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,9,216,80

3395,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,14,154,64

3396,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,4,154,64

3397,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,14,216,80

3398,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,13,154,64

3399,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,9,216,80

3400,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,16,154,64

3401,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,35,216,80

3402,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,52,154,64

3403,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,65,260,3357

3405,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,34,216,80

3406,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,13,154,64

3407,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,5,216,80

3408,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,6,216,80

3409,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,15,154,64

3410,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,6,216,80

3411,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,12,216,80

3412,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,22,154,64

3413,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/csrf,200,OK,7,216,80

3414,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:50 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,11,154,64

3415,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,35,216,218

3416,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,56,746,212

3418,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,47,216,218

3419,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,27,260,3357

3421,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,14,216,218

3424,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,8,216,218

3425,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,3,216,218

3426,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,4,216,218

3427,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,3,216,218

3428,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,6,216,218

3431,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,9,216,218

3434,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,21,216,218

3435,Wed Dec 11 19:02:50 EST 2024,Wed Dec 11 19:02:51 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,938,745,31

3436,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,27,216,218

3437,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/providers,200,OK,23,216,218

3438,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,42,746,212

3440,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,23,260,3357

3442,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,9,747,212

3444,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,42,260,3357

3446,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,31,747,212

3448,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,17,283,3357

3450,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,13,746,212

3452,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:51 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,20,260,3357

3454,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,33,746,212

3456,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,53,284,3357

3458,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,19,746,212

3460,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,19,260,3357

3462,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,28,746,212

3464,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,12,260,3357

3466,Wed Dec 11 19:02:51 EST 2024,Wed Dec 11 19:02:52 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,956,745,31

3467,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,16,746,212

3469,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,20,260,3357

3471,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:52 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,8,747,212

3473,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:53 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,309,260,3357

3475,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:53 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,476,746,212

3477,Wed Dec 11 19:02:52 EST 2024,Wed Dec 11 19:02:53 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,1002,745,31

3478,Wed Dec 11 19:02:53 EST 2024,Wed Dec 11 19:02:53 EST 2024,GET,http://localhost:3000/api/auth/session,200,OK,138,746,212

3480,Wed Dec 11 19:02:53 EST 2024,Wed Dec 11 19:02:54 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,851,745,31

3481,Wed Dec 11 19:02:54 EST 2024,Wed Dec 11 19:02:55 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,877,745,31

3482,Wed Dec 11 19:02:55 EST 2024,Wed Dec 11 19:02:55 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,668,745,31

3483,Wed Dec 11 19:02:55 EST 2024,Wed Dec 11 19:02:56 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,671,745,31

3484,Wed Dec 11 19:02:56 EST 2024,Wed Dec 11 19:02:57 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,667,745,31

3485,Wed Dec 11 19:02:57 EST 2024,Wed Dec 11 19:02:57 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,644,745,31

3486,Wed Dec 11 19:02:57 EST 2024,Wed Dec 11 19:02:58 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,671,745,31

3487,Wed Dec 11 19:02:58 EST 2024,Wed Dec 11 19:02:59 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,639,745,31

3488,Wed Dec 11 19:02:59 EST 2024,Wed Dec 11 19:02:59 EST 2024,POST,http://localhost:3000/api/auth/callback/credentials,200,OK,664,745,31

3489,Wed Dec 11 19:02:59 EST 2024,Wed Dec 11 19:02:59 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,15,260,3357

3490,Wed Dec 11 19:02:59 EST 2024,Wed Dec 11 19:02:59 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,11,154,64

3491,Wed Dec 11 19:02:59 EST 2024,Wed Dec 11 19:02:59 EST 2024,GET,http://localhost:3000/api/auth,404,Not Found,18,260,3357

3492,Wed Dec 11 19:02:59 EST 2024,Wed Dec 11 19:02:59 EST 2024,GET,http://localhost:3000/api/auth/callback,400,Bad Request,11,154,64

4408,Wed Dec 11 19:54:24 EST 2024,Wed Dec 11 19:54:24 EST 2024,GET,http://localhost:8000/static/rest_framework/js/load-ajax-form.js,200,OK,62,258,59

4409,Wed Dec 11 19:54:25 EST 2024,Wed Dec 11 19:54:25 EST 2024,GET,http://localhost:8000/favicon.ico,404,Not Found,55,680,17829

4410,Wed Dec 11 19:54:26 EST 2024,Wed Dec 11 19:54:26 EST 2024,GET,http://localhost:8000/static/rest_framework/js/bootstrap.min.js,200,OK,2,260,39680

4411,Wed Dec 11 19:54:26 EST 2024,Wed Dec 11 19:54:26 EST 2024,GET,http://localhost:8000/,401,Unauthorized,89,894,23518

4412,Wed Dec 11 19:54:27 EST 2024,Wed Dec 11 19:54:27 EST 2024,GET,http://localhost:8000/favicon.ico,404,Not Found,39,695,17829

4414,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/css/bootstrap-tweaks.css,200,OK,4,249,3426

4413,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/css/bootstrap.min.css,200,OK,11,248,121457

4415,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/css/default.css,200,OK,41,240,1152

4416,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/js/bootstrap.min.js,200,OK,49,260,39680

4417,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/debug_toolbar/js/toolbar.js,200,OK,61,254,14601

4418,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/js/jquery-3.7.1.min.js,200,OK,57,263,87533

4419,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/css/prettify.css,200,OK,58,240,817

4420,Wed Dec 11 19:54:28 EST 2024,Wed Dec 11 19:54:28 EST 2024,GET,http://localhost:8000/static/rest_framework/js/default.js,200,OK,24,253,1268

